src/components/admin/AdminLayout.tsx	89	formatRole
src/components/admin/AdminLayout.tsx	96	AdminLayout
src/components/admin/AdminLayout.tsx	102	isActive
src/components/admin/AdminLoginPage.tsx	6	AdminLoginPage
src/components/admin/AdminLoginPage.tsx	16	handleSubmit
src/components/admin/AdminProductsPage.tsx	330	formatCurrency
src/components/admin/AdminProductsPage.tsx	334	statusBadge
src/components/admin/AdminProductsPage.tsx	393	AdminProductsPage
src/components/admin/AdminProductsPage.tsx	432	refreshSellerProducts
src/components/admin/AdminProductsPage.tsx	500	matchesStock
src/components/admin/AdminProductsPage.tsx	568	toggleSelectAll
src/components/admin/AdminProductsPage.tsx	579	toggleSelectOne
src/components/admin/AdminProductsPage.tsx	626	restoreDeletedProduct
src/components/admin/AdminProtectedRoute.tsx	15	AdminProtectedRoute
src/components/admin/AdminSettingsPage.tsx	52	AdminSettingsPage
src/components/admin/AdminSuppliersPage.tsx	138	formatCurrency
src/components/admin/AdminSuppliersPage.tsx	142	kycBadge
src/components/admin/AdminSuppliersPage.tsx	164	statusBadge
src/components/admin/AdminSuppliersPage.tsx	179	AdminSuppliersPage
src/components/admin/AdminSuppliersPage.tsx	191	loadSuppliers
src/components/admin/AdminSuppliersPage.tsx	263	matchesPerformance
src/components/admin/AdminSuppliersPage.tsx	320	toggleSelectAll
src/components/admin/AdminSuppliersPage.tsx	331	toggleSelectOne
src/components/admin/AdminUsersPage.tsx	273	formatCurrency
src/components/admin/AdminUsersPage.tsx	277	matchesOrderCount
src/components/admin/AdminUsersPage.tsx	285	statusBadge
src/components/admin/AdminUsersPage.tsx	307	AdminUsersPage
src/components/admin/AdminUsersPage.tsx	399	toggleSelectAll
src/components/admin/AdminUsersPage.tsx	410	toggleSelectOne
src/components/admin/AdminUsersPage.tsx	416	exportUsers
src/components/buyer/BuyerRFQsSection.tsx	67	toggleSort
src/components/buyer/BuyerRFQsSection.tsx	294	StatusBadge
src/components/buyer/BuyerRFQsSection.tsx	323	PlusCircleIcon
src/components/checkout/AddressCard.tsx	20	AddressCard
src/components/checkout/AddressCard.tsx	27	getIcon
src/components/checkout/AddressFormModal.tsx	30	AddressFormModal
src/components/checkout/CheckoutLayout.tsx	15	CheckoutLayout
src/components/checkout/GuestAddressForm.tsx	24	GuestAddressForm
src/components/demo.FormComponents.tsx	5	SubscribeButton
src/components/demo.FormComponents.tsx	22	ErrorMessages
src/components/demo.FormComponents.tsx	41	TextField
src/components/demo.FormComponents.tsx	68	TextArea
src/components/demo.FormComponents.tsx	95	Select
src/components/demo.chat-area.tsx	14	postMessage
src/components/demo.chat-area.tsx	21	handleKeyPress
src/components/demo.messages.tsx	3	getAvatarColor
src/components/seller/AddProductPage.tsx	80	AddProductPage
src/components/seller/AddProductPage.tsx	313	computeActive
src/components/seller/AddProductPage.tsx	332	onScroll
src/components/seller/AddProductPage.tsx	484	handleTagInput
src/components/seller/AddProductPage.tsx	497	removeTag
src/components/seller/AddProductPage.tsx	501	addTier
src/components/seller/AddProductPage.tsx	508	updateTier
src/components/seller/AddProductPage.tsx	514	removeTier
src/components/seller/AddProductPage.tsx	519	addSpecRow
src/components/seller/AddProductPage.tsx	526	updateSpec
src/components/seller/AddProductPage.tsx	532	removeSpec
src/components/seller/AddProductPage.tsx	536	handleImageFiles
src/components/seller/AddProductPage.tsx	562	validateImage
src/components/seller/AddProductPage.tsx	569	simulateUploadProgress
src/components/seller/AddProductPage.tsx	582	removeImage
src/components/seller/AddProductPage.tsx	592	setPrimaryImage
src/components/seller/AddProductPage.tsx	598	onDragStart
src/components/seller/AddProductPage.tsx	620	validateAll
src/components/seller/AddProductPage.tsx	677	handleSubmit
src/components/seller/AddProductPage.tsx	684	doSubmit
src/components/seller/AddProductPage.tsx	797	handlePreview
src/components/seller/AddProductPage.tsx	1607	Field
src/components/seller/AddProductPage.tsx	1644	SelectField
src/components/seller/AddProductPage.tsx	1690	ToolbarButton
src/components/seller/AddProductPage.tsx	1708	Modal
src/components/seller/AddProductPage.tsx	1743	sanitizeHtml
src/components/seller/AddProductPage.tsx	1760	compressImage
src/components/seller/AddProductPage.tsx	1780	generateThumbnail
src/components/seller/BulkImportModal.tsx	75	BulkImportModal
src/components/seller/BulkImportModal.tsx	123	downloadCsvTemplate
src/components/seller/BulkImportModal.tsx	128	downloadExcelTemplate
src/components/seller/BulkImportModal.tsx	140	handleFile
src/components/seller/BulkImportModal.tsx	176	handleImport
src/components/seller/BulkImportModal.tsx	181	downloadErrorReport
src/components/seller/BulkImportModal.tsx	476	SummaryCard
src/components/seller/BulkImportModal.tsx	499	downloadFile
src/components/seller/BulkImportModal.tsx	513	parseCsv
src/components/seller/BulkImportModal.tsx	528	parseExcel
src/components/seller/BulkImportModal.tsx	544	parseCsvLine
src/components/seller/BulkImportModal.tsx	570	normalizeHeader
src/components/seller/BulkImportModal.tsx	577	toImportRow
src/components/seller/BulkImportModal.tsx	597	validateRows
src/components/seller/SellerAnalyticsPage.tsx	128	SellerAnalyticsPage
src/components/seller/SellerAnalyticsPage.tsx	531	KpiCard
src/components/seller/SellerAnalyticsPage.tsx	585	InfoCard
src/components/seller/SellerDashboardPage.tsx	53	SellerDashboardPage
src/components/seller/SellerDashboardPage.tsx	599	MetricCard
src/components/seller/SellerDashboardPage.tsx	652	StatusBadge
src/components/seller/SellerDashboardPage.tsx	671	ActionButton
src/components/seller/SellerDashboardPage.tsx	694	VerificationStatus
src/components/seller/SellerDashboardPage.tsx	756	ChartSkeleton
src/components/seller/SellerDashboardPage.tsx	762	TableSkeleton
src/components/seller/SellerDashboardPage.tsx	775	PanelSkeleton
src/components/seller/SellerDashboardPage.tsx	788	EmptyState
src/components/seller/SellerHeader.tsx	12	SellerHeader
src/components/seller/SellerHeader.tsx	19	handleClickOutside
src/components/seller/SellerKYCPage.tsx	53	SellerKYCPage
src/components/seller/SellerKYCPage.tsx	110	updateUpload
src/components/seller/SellerKYCPage.tsx	129	simulateProgress
src/components/seller/SellerKYCPage.tsx	144	validateFile
src/components/seller/SellerKYCPage.tsx	163	handleBrowse
src/components/seller/SellerKYCPage.tsx	168	clearUpload
src/components/seller/SellerKYCPage.tsx	174	toggleCategory
src/components/seller/SellerKYCPage.tsx	182	validateSubmission
src/components/seller/SellerKYCPage.tsx	193	handleSubmit
